,k2,k3,k4,KS,KP,KN,kmenos4
0,0.14184928714148462,0.6423130400631031,0.0010885822313610864,286.1308144981343,23.18084891556102,19.17543813724596,0.13441100033462886
1,0.7354540673508361,0.662855416591613,0.11152076132144217,457.25379226499007,14.320336836240784,40.45207937331689,1.7530081317098494
2,0.0982250257259518,0.946669025235718,1.3512032127479952,16.75684788444939,77.5611048676565,37.533802179362596,0.9641317220482546
3,0.44966221870810696,0.32613293696534346,0.015574188152940453,441.08416144454674,15.15328853696331,66.67583363016855,4.160585426809285
4,0.35867861598507594,0.6067195386597274,0.20903213359303516,58.434965767123735,38.529818931684545,18.286543280238554,2.2237219209611605
5,2.0722865253435807,0.08936958008923561,0.006311862332365707,526.2261793189575,7.204773323748614,11.60910561762351,1.78462556651584
6,0.20321599089670664,0.49723037909784923,0.45802722924366895,92.60908581783828,69.94257608779769,13.207425735304613,0.17572380531406398
7,0.5275313162724743,0.5189930918459482,0.6960146682655888,209.77489409083705,8.61903829187428,42.24997997215066,0.05852739868870873
8,0.2246820661680605,0.32458397250154275,0.6151561257148837,40.270274004564236,109.63673874172147,66.37222565825697,0.10853006234613614
9,0.08326467167226059,0.4960814088082379,0.5144944154752795,19.196395191091867,44.04250645431444,16.67816125404478,0.27471057925277653
10,0.9818937920881062,0.6239732374883987,0.4236605365429925,263.5730767520362,66.29542462425826,29.681750555641607,0.27007186670941064
11,1.7805196762462263,0.08260011100066911,0.10833973561638932,387.0127682133533,22.718837086552867,12.082399068601413,0.05214640182893177
12,0.8860721050946966,0.30355137452159253,0.08711014519254363,258.5403704141368,54.94736777755892,14.160941575937201,0.3478838988704357
13,1.085038670560524,0.0169334806453336,0.06532380870124607,161.44562392767062,29.895013149082025,55.493682730131646,0.9553895601209383
14,0.7457354038657728,3.0953765667844055,0.1590671432932836,908.6422424586301,97.65542612282367,164.15736142619156,2.5978621591533426
